Id,Target
42528/979_H9_1,0
42528/979_H9_2,0
60483/1136_B12_1,0
60483/1136_B12_2,0
60483/1218_G12_1,0
60483/1218_G12_2,0
60483/1018_G12_6,0
60483/1018_G12_13,0
53075/1309_D5_4,0
53075/1309_D5_5,0
53075/965_H5_1,2 0
53075/965_H5_2,2 0
53075/833_H5_1,0
53075/833_H5_2,0
27243/1248_B10_1,7 0
27243/1248_B10_4,7 0
27243/1143_G4_1,22 7 0
27243/1143_G4_3,22 7 0
53679/863_D11_1,7
53679/863_D11_2,7
53679/984_G8_1,7
53679/984_G8_2,7
53679/981_G8_2,7
53679/981_G8_4,7
2465/1462_C1_1,11
2465/1462_C1_3,11
2465/1383_C2_1,11
2465/1383_C2_3,11
23910/1320_G5_6,11
23910/1320_G5_7,11
24554/1320_E5_3,11 0
24554/1320_E5_4,11 0
30060/319_E7_1,20 10 9 8
30060/319_E7_2,20 10 9 8
30060/320_E7_6,20 10 9 8
30060/320_E7_7,20 10 9 8
30061/1789_B10_7_cr596f1fbc99527,20 10 9 8
30061/1789_B10_24_cr596f1fbc99727,20 10 9 8
3213/1239_D9_1,25 7
3213/1239_D9_3,25 7
3213/1176_A8_1,25 7
3213/1176_A8_3,25 7
3213/1016_D9_1,25 21
3213/1016_D9_2,25 21
36576/1719_G6_13_cr5804b9c2eecf2,25 23
36576/1719_G6_18_cr5804b9cccd554,25 23
36576/1682_G7_1,23
36576/1682_G7_4,23
36576/606_A5_1,25
36576/606_A5_2,25
30877/900_F10_1,11
30877/900_F10_2,11
69771/1720_H1_12_cr580515b0a45d2,11
69771/1720_H1_18_cr580515ba787db,11
69771/1343_B9_3,11
69771/1343_B9_6,11
55941/1561_G9_1,24 20 10 9 8 0
55941/1561_G9_8,24 20 10 9 8 0
55941/1562_G9_3,20 10 9 8 0
55941/1562_G9_4,20 10 9 8 0
55941/1559_C9_2,20 10 9 8 0
55941/1559_C9_7,20 10 9 8 0
23967/1044_B3_1,0
23967/1044_B3_2,0
23967/241_B1_1,0
23967/241_B1_2,0
23967/239_B1_1,0
23967/239_B1_2,0
47238/1729_B4_1,23 5
47238/1729_B4_4,23 5
47238/1645_A3_9_cr57bda09b99870,23 5
47238/1645_A3_18_cr57bda0a2d1796,23 5
47238/619_C8_1,23
47238/619_C8_2,23
24684/342_F10_1,25
24684/303_F10_1,25
24684/303_F10_2,25
24684/301_F10_1,25
24684/301_F10_2,25
10667/57_A12_1,23
10667/57_A12_2,23
10667/56_A12_1,23
10667/58_A12_1,23
10667/58_A12_2,23
50981/876_B8_1,0
50981/876_B8_2,0
37390/626_C2_1,0
37390/626_C2_2,0
37390/632_C2_1,25 0
37390/632_C2_2,25 0
37390/633_C2_1,0
37390/633_C2_2,0
60942/1527_E4_4,21
60942/1527_E4_5,21
60942/1149_G4_1,21 0
60942/1149_G4_2,21 0
31010/379_D5_4,0
31010/379_D5_5,0
31010/390_D5_3,0
31010/390_D5_4,0
64156/1251_F8_1,2
64156/1251_F8_2,2
64156/1418_E6_1,2
64156/1418_E6_3,2
64156/1256_F8_1,2
64156/1256_F8_2,2
62397/1194_H6_1,0
62397/1194_H6_2,0
27031/213_E7_2,0
27031/213_E7_1,0
27031/214_E7_1,25 0
27031/214_E7_2,25 0
27031/212_E7_1,0
27031/212_E7_2,0
62397/1194_H6_1,0
62397/1194_H6_2,0
24000/196_G5_2,0
24000/196_G5_1,0
24000/197_G5_1,0
24000/197_G5_2,0
24000/195_G5_1,0
24000/195_G5_2,0
24001/240_C3_1,0
24001/240_C3_2,0
24001/241_C3_1,0
24001/241_C3_2,0
24001/239_C3_1,21 0
24001/239_C3_2,21 0
29347/319_A1_4,7
29347/320_A1_1,7
29347/320_A1_2,7
29347/340_A1_3,7
29347/340_A1_5,7
43483/488_H4_1,2
43483/488_H4_2,2
43483/494_H4_1,2
43483/494_H4_2,2
43483/485_H4_1,2
43483/485_H4_2,2
14745/172_C1_1,23 0
14745/172_C1_2,23 0
14745/123_C1_1,0
14745/123_C1_2,0
14745/121_C1_1,23 0
14745/121_C1_2,23 0
19692/178_D5_1,25 2
19692/178_D5_2,25 2
19692/247_D5_1,25 2
19692/247_D5_2,25 2
19692/177_D5_1,25 2
19692/177_D5_2,25 2
13421/1034_E4_1,21
13421/1034_E4_3,21
36487/405_B12_1,14 2
36487/402_B12_1,14 2
36487/402_B12_2,14 2
36487/409_B12_1,14 2
36487/409_B12_2,14 2
39062/1430_H11_1,21
39062/1430_H11_2,21
67560/1337_G9_10,2 0
67560/1337_G9_11,2 0
67560/1652_E11_2,1 0
67560/1652_E11_3,1 0
67560/1338_G9_1,0
67560/1338_G9_3,0
72801/1349_F9_1,23
72801/1349_F9_5,23
1900/1293_G5_2,6
1900/1293_G5_6,6
1901/1761_F11_3,6
1901/1761_F11_4,6
35931/593_G3_1,4
35931/593_G3_2,4
35931/596_G3_1,4
35931/596_G3_2,4
35931/594_G3_2,4
35931/594_G3_3,4
61486/1327_F9_2,4 1
61486/1327_F9_3,4 1
61486/1080_D5_1,4 3 1
61486/1102_D5_4,4 1
61486/1102_D5_7,4 1
43408/555_B8_1,4
43408/555_B8_2,4
43408/504_B8_2,4
43408/506_B8_1,4
43408/506_B8_2,4
19324/1081_G2_1,0
19324/1081_G2_2,0
19324/247_F10_1,25 0
19324/247_F10_2,25 0
19324/177_F10_1,25 0
19324/177_F10_2,25 0
58148/1029_D4_1,25 0
58148/1029_D4_2,25 0
58148/995_D4_2,0
58148/995_D4_3,0
58148/1009_D4_2,25 0
58148/1009_D4_3,25 0
28880/334_F8_1,19
28880/334_F8_2,19
28880/332_F8_1,0
28880/332_F8_2,0
28880/329_F8_1,19 0
28880/329_F8_2,19 0
44953/857_C11_1,20 10 9 8
44953/857_C11_4,20 10 9 8
44953/847_C11_1,20 16 10 9 8
44953/820_D8_1,20 10 9 8
44953/820_D8_2,20 10 9 8
78061/1700_C4_12_cr57eba91a23778,26 21
78061/1700_C4_17_cr57eba921ea68e,26 21
78061/1694_F4_8_cr57d2808adb581,21
78061/1694_F4_18_cr57d28091044f4,21
78061/1769_F2_3_cr5950e402b13da,21
78061/1769_F2_18_cr5950e402b1d7a,21
29069/373_B3_1,0
29069/373_B3_2,0
29069/366_B3_1,0
29069/370_B3_1,0
29069/370_B3_2,0
48289/1029_B1_1,0
48289/1029_B1_3,0
48289/995_B1_1,0
48289/995_B1_2,0
48289/1009_B1_1,0
48289/1009_B1_2,0
59975/1153_B9_3,11
59975/1153_B9_5,11
59975/1118_B9_3,11
59975/1118_B9_5,11
10668/57_B12_1,0
10668/57_B12_2,0
25490/674_B11_1,25
25490/674_B11_2,25
25490/668_B11_1,25
25490/668_B11_2,25
25490/665_B11_1,25
25490/665_B11_2,25
16578/131_F6_1,25 5 0
16578/131_F6_2,25 5 0
16578/132_F6_1,25 5 0
16578/132_F6_2,25 5 0
16578/164_F6_1,5 0
16578/164_F6_2,5 0
23505/181_H6_1,5 0
23505/181_H6_2,5 0
23505/182_H6_1,5 0
23505/182_H6_2,5 0
23505/180_H6_1,5 0
23505/180_H6_2,5 0
56384/1041_D2_1,22 3
56384/1041_D2_2,22 3
56384/1203_C1_1,22 3
56384/1203_C1_5,22 3
56384/996_D2_4,22 3
56384/996_D2_5,22 3
43836/547_E7_3,19 0
43836/547_E7_5,19 0
43836/532_E7_2,19 0
43836/532_E7_3,19 0
43836/496_E7_1,19 0
43836/496_E7_3,19 0
5583/624_C2_1,0
5583/624_C2_2,0
5583/628_C2_1,0
5583/628_C2_2,0
52052/855_H6_1,21 7 0
52052/855_H6_2,21 7 0
52052/808_H6_1,7 0
52052/808_H6_2,7 0
52052/822_G1_1,7 0
52052/822_G1_2,7 0
24694/956_C2_1,26
24694/956_C2_3,26
24694/226_H7_1,26
24694/226_H7_2,26
44061/530_G12_3,25
44061/530_G12_4,25
19441/222_A4_1,25 0
19441/222_A4_2,25 0
19441/248_A4_1,25 0
19441/248_A4_2,25 0
19441/221_A4_1,25 0
19441/221_A4_2,25 0
36343/455_H4_1,25
36343/455_H4_2,25
36343/452_H4_1,25 2
36343/452_H4_2,25 2
36343/449_H4_2,25
36343/449_H4_3,25
31185/1394_F2_4,21
31185/1394_F2_6,21
35747/436_F5_4,22 14
35747/436_F5_5,22 14
35747/1182_E8_1,22 14
35747/1182_E8_2,22 14
35747/442_F5_1,22 16 14
35747/442_F5_2,22 16 14
28407/1030_C3_2,20 10 9 8
28407/1030_C3_3,20 10 9 8
28407/1399_C5_1,6
28407/1399_C5_2,6
28407/254_H5_2,20 10 9 8
28407/254_H5_1,20 10 9 8
43679/512_C4_1,0
43679/512_C4_2,0
43679/498_C4_1,0
43679/498_C4_2,0
43679/501_C4_1,2
43679/501_C4_2,2
26077/1413_B1_1,23
26077/1413_B1_2,23
26077/1383_B1_2,23
26077/1383_B1_3,23
40208/471_G9_1,25 0
40208/471_G9_2,25 0
40208/412_G9_1,25
40208/412_G9_2,25
40208/419_G9_1,25
40208/419_G9_2,25
17943/1786_B2_1,7
17943/1786_B2_2,7
17943/1642_G5_26_cr57bc592f8a518,7
17943/1642_G5_31,7
54956/1519_H3_2,25
54956/1519_H3_3,25
54956/1375_E10_1,25 0
54956/1375_E10_2,25 0
54956/1384_E10_2,25
54956/1384_E10_5,25
55295/1484_G3_3,1 0
55295/1484_G3_6,1 0
55295/1453_G3_1,1 0
55295/1453_G3_2,1 0
17111/621_B7_2,25
17111/621_B7_3,25
17111/615_B7_1,25
17111/615_B7_2,25
17111/612_B7_1,25
17111/612_B7_2,25
51322/799_A7_1,25 12
51322/799_A7_2,25 12
51322/795_A7_1,25 12
51322/795_A7_2,25 12
51322/792_A7_1,25 21 12
51322/792_A7_2,25 21 12
35314/376_C6_1,25 0
35314/376_C6_2,25 0
35314/383_C6_3,0
35314/383_C6_4,0
49788/1331_G4_2,7
49788/1331_G4_3,7
49788/1652_C6_2,25 7
49788/1652_C6_3,25 7
49788/1345_G4_3,7
49788/1345_G4_4,7
38056/423_A1_1,0
38056/423_A1_2,0
38056/422_A1_1,0
38056/422_A1_2,0
38056/426_A1_1,0
38056/426_A1_2,0
38502/1129_C6_1,0
38502/1129_C6_2,0
3444/30_E5_1,25 20 10 9 8 0
3444/30_E5_2,25 20 10 9 8 0
3444/29_E5_1,25 20 10 9 8 0
3444/29_E5_2,25 20 10 9 8 0
3444/31_E5_1,20 10 9 8 0
3444/31_E5_2,20 10 9 8 0
53889/806_B3_1,7
53889/806_B3_2,7
53889/820_B4_1,25 0
53889/820_B4_2,25 0
28484/290_A10_2,25 2
28484/290_A10_1,25 2
28484/251_A10_1,25 2
28484/251_A10_2,25 2
28881/334_G8_1,0
28881/334_G8_2,0
28881/332_G8_1,25 0
28881/332_G8_2,25 0
28881/329_G8_2,0
28881/329_G8_3,0
58980/1169_B9_1,6
58980/1169_B9_3,6
1824/62_B10_1,25 0
1824/62_B10_2,25 0
1824/93_B10_1,25 0
1824/93_B10_2,25 0
56994/972_B9_1,25
56994/972_B9_2,25
56994/955_B9_2,25
56994/955_B9_9,25
56994/942_B9_1,25
56994/942_B9_2,25
3371/36_G9_1,25 6
3371/36_G9_2,25 6
3371/35_G9_1,25 6
3371/35_G9_2,25 6
3371/37_G9_1,25 6
3371/37_G9_2,25 6
22534/181_B10_1,23
22534/181_B10_2,23
22534/182_B10_1,23
22534/182_B10_2,23
22534/180_B10_1,23
22534/180_B10_3,23
31335/733_G2_1,0
31335/733_G2_2,0
31335/721_G2_3,0
31335/721_G2_4,0
31335/727_G2_1,25 0
31335/727_G2_2,25 0
56586/919_F7_6,25 6
56586/919_F7_9,25 6
56586/914_F7_3,25 6
56586/914_F7_4,25 6
56586/913_F7_1,25 6
56586/913_F7_4,25 6
43398/474_F4_3,25 1
43398/474_F4_6,25 1
43398/480_F4_1,25 1
43398/480_F4_3,25 1
43398/510_F4_4,20 10 9 8 1
43398/510_F4_5,20 10 9 8 1
11746/51_B6_1,7
11746/51_B6_2,7
13961/107_B9_1,25
13961/107_B9_2,25
13961/105_B9_1,19
13961/105_B9_2,19
5079/639_F5_1,22
5079/639_F5_2,22
14784/172_E2_1,22 21
14784/172_E2_2,22 21
14784/121_E2_1,21
14784/121_E2_2,21
17194/623_F5_1,25
17194/623_F5_2,25
17194/620_F5_1,25
17194/620_F5_2,25
17194/627_F5_1,13
17194/627_F5_2,13
46876/589_C10_1,25
46876/589_C10_2,25
46876/573_C10_3,25
46876/573_C10_4,25
46876/709_C10_2,25
46876/709_C10_3,25
19585/198_H8_1,7
19585/198_H8_2,7
19585/152_H8_1,7
19585/152_H8_2,7
65603/1247_G6_1,7
65603/1247_G6_3,7
65603/1318_A5_2,7
65603/1318_A5_3,7
65603/1244_G6_2,7
65603/1244_G6_3,7
47457/864_D11_1,0
47457/864_D11_2,0
47457/788_F11_1,0
47457/788_F11_2,0
47457/780_F11_1,0
47457/780_F11_2,0
51857/775_A12_1,23 4
51857/775_A12_2,23 4
51857/760_A12_4,4
51857/760_A12_5,4
51857/756_A12_3,4
51857/756_A12_4,4
23329/193_C9_1,25
23329/193_C9_2,25
23329/194_C9_1,25
23329/194_C9_2,25
23329/192_C9_1,25
23329/192_C9_2,25
59422/1029_F7_1,25
59422/1029_F7_10,25
59422/995_F7_2,25
59422/995_F7_3,25
59422/1009_F7_1,25
59422/1009_F7_2,25
73369/1547_F5_1,23 0
73369/1547_F5_2,23 0
73369/1466_C10_1,23 0
73369/1466_C10_2,23 0
73369/1521_C10_2,23 0
61915/1149_G6_1,2
61915/1149_G6_2,2
61915/1393_F8_1,2
61915/1393_F8_4,2
61915/1138_G6_1,2
61915/1138_G6_3,2
40749/415_F8_1,20 10 9 8 7
40749/415_F8_2,20 10 9 8 7
40749/411_F8_1,20 10 9 8 6
40749/411_F8_2,20 10 9 8 6
40749/416_F8_1,20 10 9 8 6
40749/416_F8_2,20 10 9 8 6
56175/917_C2_1,25 0
56175/917_C2_2,25 0
56175/1432_A2_4,2
56175/1432_A2_5,2
56175/920_C2_1,25
56175/920_C2_2,25
66195/1440_E3_1,0
66195/1440_E3_3,0
66195/1403_D8_1,0
66195/1403_D8_2,0
66195/1398_D8_1,0
66195/1398_D8_3,0
34631/433_A6_2,25 12 0
34631/433_A6_3,25 12 0
34631/428_A6_1,25 0
34631/428_A6_2,25 0
60593/1170_B1_2,0
60593/1170_B1_3,0
65691/1247_D7_5,19
65691/1247_D7_6,19
65691/1789_G6_1_cr598ae6e7b6423,7
65691/1789_G6_27_cr598ae6e7b710e,7
60247/1392_F5_1,0
60247/1392_F5_2,0
60247/1372_C11_2,0
60247/1372_C11_3,0
60247/1370_C11_5,2
60247/1370_C11_7,2
63358/1392_D11_1,0
63358/1392_D11_2,0
63358/1377_G12_5,2
63358/1377_G12_6,2
25497/659_H6_2,25
25497/659_H6_4,25
25497/653_H6_1,25
25497/653_H6_2,25
25497/658_H6_1,25
25497/658_H6_2,25
13392/1510_B4_1,21
13392/1510_B4_2,21
15600/1510_H3_2,21
15600/1510_H3_6,21
35067/379_E12_1,20 10 9 8
35067/379_E12_2,20 10 9 8
35067/377_E12_3,20 10 9 8
35067/377_E12_5,20 10 9 8
35067/390_E12_1,20 10 9 8
35067/390_E12_2,20 10 9 8
50033/784_B10_1,20 10 9 8
50033/784_B10_2,20 10 9 8
50033/740_B10_1,20 10 9 8
50033/740_B10_4,20 10 9 8
50033/742_C4_2,25
50033/742_C4_3,25
36986/465_F10_1,25
36986/465_F10_3,25
36986/467_F10_1,25
36986/467_F10_2,25
36987/1145_F1_2,25
36987/1145_F1_5,25
65643/1185_E10_1,6
65643/1185_E10_5,6
65643/1422_C4_2,6
65643/1422_C4_3,6
65643/1234_E10_1,6
65643/1234_E10_2,6
75271/1595_E4_1,5
75271/1595_E4_2,5
75271/1569_A4_1,5
75271/1569_A4_2,5
58276/1586_E4_5,13 0
58276/1586_E4_6,13 0
58276/1517_E4_1,5 0
58276/1517_E4_2,5 0
58276/1452_E4_1,25 13 0
58276/1452_E4_3,25 13 0
35503/471_C1_1,20 10 9 8
35503/471_C1_2,20 10 9 8
35503/412_C1_2,21 20 10 9 8
35503/412_C1_5,21 20 10 9 8
57744/980_G11_3,25 11
57744/980_G11_4,25 11
57744/976_G11_1,25 11
57744/976_G11_2,25 11
52666/864_E8_1,25 2
52666/864_E8_2,25 2
52666/833_E10_3,25
52666/833_E10_4,25
17909/198_D2_1,20 10 9 8
17909/198_D2_2,20 10 9 8
17909/154_D2_1,20 10 9 8
17909/154_D2_2,20 10 9 8
17909/152_D2_3,20 10 9 8
17909/152_D2_4,20 10 9 8
4222/653_D4_1,23
4222/653_D4_2,23
29164/1526_E8_1,21
29164/1526_E8_2,21
7305/11_G6_1,25
7305/11_G6_2,25
7305/10_G6_1,25
7305/10_G6_2,25
7306/11_H6_1,25
7306/11_H6_2,25
7306/10_H6_1,25
7306/10_H6_2,25
7306/15_H6_1,25
7306/15_H6_2,25
17285/1421_C3_1,7 0
17285/1421_C3_3,7 0
17285/1219_D8_1,21 0
17285/1219_D8_2,21 0
50594/765_G12_1,5
50594/765_G12_2,5
50594/752_C8_1,25 2
50594/752_C8_2,25 2
23788/197_D3_1,23
23788/197_D3_2,23
23788/195_D3_1,23
23788/195_D3_2,23
53044/806_B4_1,23
53044/806_B4_2,23
53044/810_B4_2,23
53044/810_B4_4,23
48432/814_A9_1,3
48432/814_A9_2,3
48432/759_A9_1,25 2
48432/759_A9_2,25 2
48432/755_A9_1,3
48432/755_A9_2,3
23353/673_F5_1,25
23353/673_F5_2,25
23353/667_F5_1,25
23353/667_F5_2,25
52996/885_C7_1,23
52996/885_C7_2,23
52996/869_C7_1,23
52996/869_C7_2,23
52996/849_C7_1,23
52996/849_C7_2,23
4213/659_A5_1,0
4213/659_A5_3,0
4213/653_A5_1,0
4213/653_A5_2,0
4213/658_A5_1,0
4213/658_A5_2,0
61355/1192_D9_3,0
61355/1192_D9_4,0
61355/1163_H2_1,0
61355/1163_H2_5,0
61355/1159_H2_2,0
61355/1159_H2_4,0
62267/1187_E1_3,0
62267/1187_E1_4,0
62267/1163_G10_1,0
62267/1163_G10_2,0
62267/1159_G10_3,0
62267/1159_G10_5,0
76187/1712_H1_3_cr580b226506f1b,25 21
76187/1712_H1_8_cr5804adc296135,25 21
76187/1672_C9_33,25 21
76187/1672_C9_34,25 21
43244/488_D5_1,20 10 9 8 0
43244/488_D5_2,20 10 9 8 0
43244/1424_D8_1,0
43244/1424_D8_2,0
43244/494_D5_1,20 10 9 8 0
43244/494_D5_2,20 10 9 8 0
50229/1396_A2_4,20 10 9 8 0
50229/1396_A2_5,20 10 9 8 0
50229/912_F12_1,20 10 9 8 0
50229/912_F12_2,20 10 9 8 0
50229/911_F12_1,0
50229/911_F12_2,0
11894/201_H3_1,25 20 10 9 8
11894/201_H3_2,25 20 10 9 8
11894/96_G12_1,12
11894/96_G12_2,12
11894/200_H3_1,25
11894/200_H3_2,25
27748/1550_A8_2,0
27748/1550_A8_3,0
27748/1486_A7_1,0
27748/1486_A7_2,0
27748/1496_A7_2,11 0
27748/1496_A7_3,11 0
74630/1550_F7_4,11 0
74630/1550_F7_7,11 0
74630/1486_C8_1,0
74630/1486_C8_2,0
74630/1496_C8_1,11 0
74630/1496_C8_6,11 0
49076/1040_B11_1,2
49076/1040_B11_2,2
49076/1393_C5_5,19 2
49076/1393_C5_7,19 2
49076/1038_B11_1,2
49076/1038_B11_2,2
74870/1466_A2_2,20 10 9 8
74870/1466_A2_3,20 10 9 8
44683/526_G6_1,25
44683/526_G6_2,25
48079/1135_B2_1,14
48079/1423_E9_2,14
48079/1423_E9_3,14
48079/1101_B2_2,14
48079/1101_B2_3,14
52552/785_H8_1,25 0
52552/785_H8_2,25 0
52552/868_D4_1,0
52552/868_D4_2,0
52552/783_H8_1,21
52552/783_H8_2,21
28735/369_G1_1,2
28735/369_G1_2,2
28735/365_G1_1,2
28735/365_G1_2,2
28735/364_G1_1,2
28735/364_G1_2,2
21007/1272_E7_1,2
21007/1272_E7_2,2
21007/1199_A5_3,20 10 9 8
21007/1199_A5_6,20 10 9 8
31829/374_F5_1,2
31829/374_F5_2,2
31829/372_F5_1,2
31829/372_F5_2,2
46705/837_C5_6,23 21
46705/837_C5_7,23 21
46705/753_E10_1,23
46705/753_E10_2,23
46705/739_E10_1,21
46705/739_E10_2,21
40662/1660_B9_3,25 20 10 9 8
40662/1660_B9_5,25 20 10 9 8
76549/1693_F3_1,0
76549/1693_F3_2,0
76549/1760_B2_13_cr594b7a19e6b1b,25 0
76549/1760_B2_19_cr594b7a225d38d,25 0
76549/1706_F1_3_cr57d84564c88f9,25 0
76549/1706_F1_13_cr57d8456c4efc3,25 0
53880/1446_A12_3,23 0
53880/1446_A12_4,23 0
53880/1150_G6_1,23
53880/1150_G6_3,23
53880/1057_B6_1,23 0
53880/1057_B6_2,23 0
18467/178_C7_2,25 21 4
18467/178_C7_1,25 21 4
18467/247_C7_1,25 21 4
18467/247_C7_2,25 21 4
18467/177_C7_1,25 21 4
18467/177_C7_2,25 21 4
10032/921_C9_1,21
10032/921_C9_2,21
10032/931_C9_1,21
10032/931_C9_2,21
10032/923_C9_1,21
10032/923_C9_2,21
40736/813_F7_1,21 7
40736/813_F7_4,21 7
40736/758_F7_1,21
40736/758_F7_2,21
40736/754_F7_4,21
40736/754_F7_5,21
41069/565_F7_1,16 12
41069/565_F7_2,16 12
11044/110_G7_1,25 2 1
11044/110_G7_2,25 2 1
11044/111_G7_1,25 2
11044/111_G7_2,25 2
11044/159_G7_1,25 2 1
11044/159_G7_2,25 2 1
62208/1332_C11_1,23
62208/1332_C11_2,23
62208/1358_C11_1,23
62208/1358_C11_2,23
35764/1364_B10_1,25
35764/1364_B10_2,25
49707/1680_F11_2,25 20 12 10 9 8
49707/1680_F11_6,25 20 12 10 9 8
68563/1430_C4_2,25 20 12 10 9 8
68563/1430_C4_3,25 20 12 10 9 8
57770/1112_B10_1,0
57770/1112_B10_2,0
57770/1171_A5_4,25 0
57770/1171_A5_6,25 0
57770/1116_B10_1,0
57770/1116_B10_3,0
38731/435_F6_1,0
38731/435_F6_2,0
38731/448_F6_1,0
38731/448_F6_2,0
38731/445_F6_1,0
38731/445_F6_3,0
44845/574_A2_1,25 0
44845/574_A2_2,25 0
44845/580_A2_1,25 0
44845/580_A2_2,25 0
31418/788_H1_1,20 10 9 8
31418/788_H1_2,20 10 9 8
31419/319_C7_1,20 10 9 8
31419/319_C7_2,20 10 9 8
31419/320_C7_4,20 10 9 8
31419/320_C7_5,20 10 9 8
54971/862_A7_1,5 0
54971/862_A7_2,5 0
54971/1334_A2_2,5 0
54971/1334_A2_3,5 0
54971/859_A7_1,5 0
54971/859_A7_2,5 0
70923/1362_C4_5,16 14 0
70923/1362_C4_6,16 14 0
70923/1422_D4_1,25 0
70923/1422_D4_2,25 0
70923/1354_C4_9,25
70923/1354_C4_10,25
57345/997_E9_1,0
57345/997_E9_2,0
57345/991_C9_1,0
57345/991_C9_2,0
57345/983_C9_1,0
57345/983_C9_2,0
60384/1768_G3_2_cr5950c78c6da24,0
60384/1768_G3_15_cr5950c78c6eb68,0
60384/1018_B12_1,0
60384/1018_B12_2,0
24062/196_C8_2,0
24062/196_C8_1,0
11046/51_C3_1,7
11046/51_C3_2,7
11046/52_C3_1,7
52722/1028_E7_6,7 0
52722/1028_E7_8,7 0
52722/840_C6_4,7 0
52722/840_C6_5,7 0
52722/802_E7_5,7
52722/802_E7_7,7
35371/1334_D1_1,20 10 9 8
35371/1334_D1_2,20 10 9 8
35371/596_G10_1,20 10 9 8
35371/596_G10_2,20 10 9 8
35371/594_G10_1,20 10 9 8
35371/594_G10_2,20 10 9 8
69947/1486_A4_2,23 0
69947/1486_A4_3,23 0
69947/1496_A4_1,23 0
69947/1496_A4_11,23 0
37723/1364_H10_1,25 0
37723/1364_H10_2,25 0
37724/1364_G10_1,0
37724/1364_G10_2,0
11729/1207_B12_6,4
11729/1207_B12_7,4
11729/1034_D5_2,4
11729/1034_D5_3,4
47164/767_E11_1,0
47164/767_E11_2,0
47164/987_C9_1,5 0
47164/987_C9_2,5 0
47164/779_E11_3,0
47164/779_E11_4,0
46833/837_C6_7,25 21 0
46833/837_C6_10,25 21 0
46833/738_F11_1,25 21 0
46833/738_F11_2,25 21 0
18312/199_F5_1,23 0
18312/199_F5_2,23 0
18312/157_F5_1,23 0
18312/157_F5_2,23 0
18312/155_F5_1,23 0
18312/155_F5_2,23 0
14492/1044_A7_1,25
14492/1044_A7_2,25
39389/1533_D4_1,25 21
39389/1533_D4_2,25 21
39389/1549_A7_1,25 21
39389/1549_A7_2,25 21
39389/1515_A7_1,25 21
39046/436_A10_4,25 23 0
39046/436_A10_6,25 23 0
39046/442_A10_2,23 3 0
39046/442_A10_3,23 3 0
39046/521_A10_1,23 3 0
39046/521_A10_2,23 3 0
12319/95_E4_1,23
12319/95_E4_2,23
12319/96_E4_1,23
12319/96_E4_2,23
12319/94_E4_1,23 0
12319/94_E4_2,23 0
30148/296_C5_2,23 2
30148/296_C5_1,23 2
30148/297_C5_2,23 2
30148/297_C5_1,23 2
30148/295_C5_2,2
30148/295_C5_1,2
77800/1719_D8_3_cr5804b3bc19320,21 20 12 10 9 8
77800/1719_D8_17_cr5804b3d30fa7f,21 20 12 10 9 8
6725/19_G11_1,0
6725/19_G11_2,0
6725/17_G11_1,0
6725/17_G11_2,0
6725/18_G11_1,0
6725/18_G11_2,0
48155/733_A7_1,0
48155/733_A7_2,0
48155/721_A7_1,0
48155/721_A7_2,0
48155/727_A7_1,0
48155/727_A7_2,0
47844/748_G7_1,25 20 10 9 8 2
47844/748_G7_2,25 20 10 9 8 2
47844/896_G7_1,20 10 9 8
47844/896_G7_2,20 10 9 8
60975/1283_E2_1,20 10 9 8
60975/1283_E2_2,20 10 9 8
60975/1392_A8_1,20 10 9 8
60975/1392_A8_2,20 10 9 8
60975/1286_E2_1,20 10 9 8 2
60975/1286_E2_4,20 10 9 8 2
43744/527_E7_1,25
43744/527_E7_2,25
43744/529_E7_1,25
43744/529_E7_2,25
28671/1142_D8_2,0
28671/1142_D8_3,0
28671/1055_G6_1,0
28671/1055_G6_2,0
54356/877_D8_1,0
54356/877_D8_2,0
54356/1309_E1_1,0
54356/1309_E1_2,0
54356/834_D8_2,21 0
54356/834_D8_4,21 0
57543/1512_B7_1,7
57543/1512_B7_3,7
57543/1504_B7_2,7
57543/1504_B7_4,7
23030/279_F4_2,25 0
23030/279_F4_1,25 0
23030/280_F4_1,0
23030/280_F4_2,0
23030/278_F4_1,25 0
23030/278_F4_2,25 0
62062/1104_H5_1,24
62062/1104_H5_3,24
17616/971_G7_1,25 21
17616/971_G7_2,25 21
17616/932_G7_1,25 21
17616/932_G7_2,25 21
17616/924_G7_1,25 21
17616/924_G7_2,25 21
40113/747_D2_1,25 21
40113/747_D2_2,25 21
40113/714_D2_1,25 21
40113/714_D2_2,25 21
40113/713_D2_1,25 21
40113/713_D2_3,25 21
58655/1117_D3_3,7 0
58655/1117_D3_4,7 0
58655/1259_C6_4,0
58655/1259_C6_5,0
58655/1101_A8_1,6
58655/1101_A8_3,6
39630/460_C12_1,25 0
39630/460_C12_2,25 0
39630/465_C12_2,25 0
39630/465_C12_3,25 0
39630/467_C12_2,25 0
39630/467_C12_4,25 0
59530/1045_E9_1,3
59530/1045_E9_3,3
59530/1231_D1_1,3
59530/1231_D1_2,3
59530/1049_E9_1,3
59530/1049_E9_2,3
47746/1511_B7_2,21
47746/1511_B7_5,21
47746/1372_G11_2,21 2
47746/1372_G11_4,21 2
47746/1370_G11_1,21 2
47746/1370_G11_2,21 2
45432/1544_B6_3,2
45432/1544_B6_5,2
45432/1543_B6_3,2
45432/1543_B6_6,2
71187/1760_B12_31,2
